#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0043085	Positive regulation of catalytic activity	12	1191	0.61	0.0026	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000255409,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CD74,MIF,CCL13,CHI3L1,XCL1,IRAK1,CD40LG,HSPA1A,CCL7,CCL8,CCL5,CCL15
GO:1903900	Regulation of viral life cycle	5	139	1.16	0.0026	9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000306512,9606.ENSP00000431775,9606.ENSP00000474412	CD74,PTX3,CXCL8,IL32,CCL5
GO:0002831	Regulation of response to biotic stimulus	7	361	0.89	0.0030	9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000226317,9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000402060,9606.ENSP00000474412	CEACAM1,MIF,CXCL6,NCR1,IL15,PVR,CCL5
GO:0051241	Negative regulation of multicellular organismal process	11	1035	0.63	0.0036	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000221515,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000296545,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000378517,9606.ENSP00000499459	CD74,CEACAM1,RETN,IL1RL1,GDF15,IL15,ANGPT2,IFNL1,XCL1,SPP1,IL19
GO:0002274	Myeloid leukocyte activation	5	150	1.13	0.0037	9606.ENSP00000226317,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000363773,9606.ENSP00000474412	CXCL6,IL15,CXCL8,C1QA,CCL5
GO:0001959	Regulation of cytokine-mediated signaling pathway	5	152	1.12	0.0039	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000358997,9606.ENSP00000364802,9606.ENSP00000474412	CD74,IL7,IRAK1,HSPA1A,CCL5
GO:0090023	Positive regulation of neutrophil chemotaxis	3	25	1.68	0.0040	9606.ENSP00000009530,9606.ENSP00000306512,9606.ENSP00000356792	CD74,CXCL8,XCL1
GO:0044403	Biological process involved in symbiotic interaction	6	257	0.97	0.0041	9606.ENSP00000295927,9606.ENSP00000364802,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000402060,9606.ENSP00000474412	PTX3,HSPA1A,TNFRSF4,CCL8,PVR,CCL5
GO:0050730	Regulation of peptidyl-tyrosine phosphorylation	6	259	0.97	0.0042	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000474412	CD74,MIF,IL7,IL15,IFNL1,CCL5
GO:1903901	Negative regulation of viral life cycle	3	27	1.65	0.0049	9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000431775	CD74,PTX3,IL32
GO:0010758	Regulation of macrophage chemotaxis	3	29	1.62	0.0058	9606.ENSP00000215754,9606.ENSP00000472467,9606.ENSP00000474412	MIF,CXCL17,CCL5
GO:0030098	Lymphocyte differentiation	6	279	0.94	0.0061	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000359663,9606.ENSP00000380421	CD74,IL7,VCAM1,IL15,CD40LG,IL15RA
GO:1903706	Regulation of hemopoiesis	7	410	0.84	0.0061	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000364802,9606.ENSP00000380421	CD74,CEACAM1,IL7,IL15,IFNL1,HSPA1A,IL15RA
GO:0001932	Regulation of protein phosphorylation	11	1108	0.6	0.0062	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000474412	CD74,CEACAM1,MIF,GDF15,CHI3L1,IL7,IL15,IFNL1,IRAK1,CD40LG,CCL5
GO:0007568	Aging	5	172	1.07	0.0064	9606.ENSP00000221515,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000358997,9606.ENSP00000363773	RETN,VCAM1,IL15,IRAK1,C1QA
GO:0043547	Positive regulation of GTPase activity	6	285	0.93	0.0067	9606.ENSP00000225844,9606.ENSP00000356792,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,XCL1,CCL7,CCL8,CCL5,CCL15
GO:0065009	Regulation of molecular function	19	3085	0.39	0.0067	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000243924,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000295927,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000474412,9606.ENSP00000484078	CD74,CEACAM1,MIF,CCL13,PI3,CHI3L1,IL7,PTX3,XCL1,IRAK1,CD40LG,HSPA1A,CCL7,TNFRSF4,CCL8,IL32,IL18BP,CCL5,CCL15
GO:0001934	Positive regulation of protein phosphorylation	9	747	0.69	0.0073	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000474412	CD74,MIF,GDF15,CHI3L1,IL15,IFNL1,IRAK1,CD40LG,CCL5
GO:0002906	Negative regulation of mature B cell apoptotic process	2	4	2.3	0.0074	9606.ENSP00000009530,9606.ENSP00000215754	CD74,MIF
GO:0002828	Regulation of type 2 immune response	3	33	1.56	0.0079	9606.ENSP00000009530,9606.ENSP00000329991,9606.ENSP00000356792	CD74,IFNL1,XCL1
GO:0048519	Negative regulation of biological process	26	5313	0.29	0.0080	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000233954,9606.ENSP00000243924,9606.ENSP00000252809,9606.ENSP00000263851,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000368538,9606.ENSP00000378118,9606.ENSP00000378517,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000478699,9606.ENSP00000497642,9606.ENSP00000499459	CD74,CEACAM1,MIF,RETN,IL1RL1,PI3,GDF15,IL7,PTX3,IL15,FABP5,CXCL8,ANGPT2,IFNL1,XCL1,CD40LG,HSPA1A,TNFRSF4,CCL8,SPP1,IL32,CXCL17,CCL5,TNFRSF9,LPL,IL19
GO:0044093	Positive regulation of molecular function	13	1587	0.52	0.0081	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000255409,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000431775,9606.ENSP00000474412,9606.ENSP00000484078	CD74,MIF,CCL13,CHI3L1,XCL1,IRAK1,CD40LG,HSPA1A,CCL7,CCL8,IL32,CCL5,CCL15
GO:0048525	Negative regulation of viral process	4	94	1.23	0.0081	9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000431775,9606.ENSP00000474412	CD74,PTX3,IL32,CCL5
GO:0002700	Regulation of production of molecular mediator of immune response	5	189	1.03	0.0091	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000356792,9606.ENSP00000359663,9606.ENSP00000368538	CD74,MIF,XCL1,CD40LG,TNFRSF4
GO:0006874	Cellular calcium ion homeostasis	5	193	1.02	0.0100	9606.ENSP00000225844,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,CCL7,CCL8,CCL5,CCL15
GO:0050790	Regulation of catalytic activity	16	2370	0.43	0.0101	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000225844,9606.ENSP00000243924,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000295927,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CD74,CEACAM1,MIF,CCL13,PI3,CHI3L1,IL7,PTX3,XCL1,IRAK1,CD40LG,HSPA1A,CCL7,CCL8,CCL5,CCL15
GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation	5	194	1.02	0.0102	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000474412	CD74,MIF,IL15,IFNL1,CCL5
GO:1902105	Regulation of leukocyte differentiation	6	315	0.88	0.0105	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000380421	CD74,CEACAM1,IL7,IL15,IFNL1,IL15RA
GO:0070229	Negative regulation of lymphocyte apoptotic process	3	38	1.5	0.0110	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000474412	CD74,MIF,CCL5
GO:0001914	Regulation of T cell mediated cytotoxicity	3	39	1.49	0.0117	9606.ENSP00000161559,9606.ENSP00000356792,9606.ENSP00000402060	CEACAM1,XCL1,PVR
GO:0001525	Angiogenesis	6	325	0.87	0.0122	9606.ENSP00000161559,9606.ENSP00000306512,9606.ENSP00000314897,9606.ENSP00000326737,9606.ENSP00000379038,9606.ENSP00000472467	CEACAM1,CXCL8,ANGPT2,TNFRSF12A,TYMP,CXCL17
GO:0009893	Positive regulation of metabolic process	21	3847	0.34	0.0124	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000306512,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000368538,9606.ENSP00000378517,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CD74,MIF,IL1RL1,GDF15,CHI3L1,IL7,PTX3,IL15,FABP5,CXCL8,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,TNFRSF4,SPP1,IL32,CXCL17,CCL5,LPL
GO:0035723	interleukin-15-mediated signaling pathway	2	6	2.13	0.0125	9606.ENSP00000296545,9606.ENSP00000380421	IL15,IL15RA
GO:0042304	Regulation of fatty acid biosynthetic process	3	41	1.47	0.0131	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000297258	CD74,CEACAM1,FABP5
GO:0045619	Regulation of lymphocyte differentiation	5	208	0.99	0.0133	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000380421	CD74,IL7,IL15,IFNL1,IL15RA
GO:1905954	Positive regulation of lipid localization	4	111	1.16	0.0138	9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000378517,9606.ENSP00000497642	MIF,RETN,SPP1,LPL
GO:0002826	Negative regulation of T-helper 1 type immune response	2	7	2.06	0.0155	9606.ENSP00000233954,9606.ENSP00000356792	IL1RL1,XCL1
GO:0050778	Positive regulation of immune response	7	502	0.75	0.0174	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000363773,9606.ENSP00000402060,9606.ENSP00000474412	CD74,IL15,IFNL1,XCL1,C1QA,PVR,CCL5
GO:0042269	Regulation of natural killer cell mediated cytotoxicity	3	47	1.41	0.0183	9606.ENSP00000161559,9606.ENSP00000291890,9606.ENSP00000402060	CEACAM1,NCR1,PVR
GO:0002858	Regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	2	8	2.0	0.0188	9606.ENSP00000161559,9606.ENSP00000402060	CEACAM1,PVR
GO:0032825	Positive regulation of natural killer cell differentiation	2	8	2.0	0.0188	9606.ENSP00000296545,9606.ENSP00000380421	IL15,IL15RA
GO:0046651	Lymphocyte proliferation	4	124	1.11	0.0196	9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000359663,9606.ENSP00000368538	IL7,IL15,CD40LG,TNFRSF4
GO:2001234	Negative regulation of apoptotic signaling pathway	5	230	0.94	0.0196	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000364802,9606.ENSP00000499459	CD74,MIF,IL7,HSPA1A,IL19
GO:0051049	Regulation of transport	13	1763	0.47	0.0197	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000380421,9606.ENSP00000474412	CD74,CEACAM1,MIF,RETN,PTX3,IL15,FABP5,CXCL9,XCL1,HSPA1A,SPP1,IL15RA,CCL5
GO:2001233	Regulation of apoptotic signaling pathway	6	365	0.82	0.0202	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000263851,9606.ENSP00000326737,9606.ENSP00000364802,9606.ENSP00000499459	CD74,MIF,IL7,TNFRSF12A,HSPA1A,IL19
GO:0045621	Positive regulation of lymphocyte differentiation	4	129	1.1	0.0218	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000380421	CD74,IL7,IL15,IL15RA
GO:0050727	Regulation of inflammatory response	6	371	0.81	0.0218	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000356792,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	IL1RL1,IL15,XCL1,CXCL17,CCL5,LPL
GO:0050868	Negative regulation of T cell activation	4	129	1.1	0.0218	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000329991,9606.ENSP00000356792	CD74,CEACAM1,IFNL1,XCL1
GO:0052372	Modulation by symbiont of entry into host	3	52	1.37	0.0225	9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000306512	CD74,PTX3,CXCL8
GO:0031399	Regulation of protein modification process	12	1560	0.49	0.0231	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000474412	CD74,CEACAM1,MIF,GDF15,CHI3L1,IL7,IL15,IFNL1,IRAK1,CD40LG,HSPA1A,CCL5
GO:0008285	Negative regulation of cell population proliferation	8	713	0.65	0.0235	9606.ENSP00000161559,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000378118,9606.ENSP00000478699	CEACAM1,IL15,CXCL8,IFNL1,XCL1,HSPA1A,CCL8,TNFRSF9
GO:0007157	Heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	3	54	1.35	0.0246	9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000402060	SELP,VCAM1,PVR
GO:0002702	Positive regulation of production of molecular mediator of immune response	4	135	1.08	0.0247	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000356792,9606.ENSP00000368538	CD74,MIF,XCL1,TNFRSF4
GO:0031392	Regulation of prostaglandin biosynthetic process	2	10	1.91	0.0248	9606.ENSP00000009530,9606.ENSP00000297258	CD74,FABP5
GO:0034162	Toll-like receptor 9 signaling pathway	2	10	1.91	0.0248	9606.ENSP00000358997,9606.ENSP00000479889	IRAK1,IRAK4
GO:0051050	Positive regulation of transport	9	915	0.6	0.0248	9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000378517,9606.ENSP00000380421,9606.ENSP00000474412	MIF,RETN,PTX3,IL15,CXCL9,XCL1,SPP1,IL15RA,CCL5
GO:0001961	Positive regulation of cytokine-mediated signaling pathway	3	57	1.33	0.0277	9606.ENSP00000009530,9606.ENSP00000263851,9606.ENSP00000364802	CD74,IL7,HSPA1A
GO:0002823	Negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	3	57	1.33	0.0277	9606.ENSP00000161559,9606.ENSP00000233954,9606.ENSP00000356792	CEACAM1,IL1RL1,XCL1
GO:0032879	Regulation of localization	14	2103	0.43	0.0279	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000354901,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000378517,9606.ENSP00000380421,9606.ENSP00000474412,9606.ENSP00000497642	CD74,CEACAM1,MIF,RETN,PTX3,IL15,FABP5,CXCL9,XCL1,HSPA1A,SPP1,IL15RA,CCL5,LPL
GO:0043030	Regulation of macrophage activation	3	58	1.32	0.0284	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954	CD74,MIF,IL1RL1
GO:0048660	Regulation of smooth muscle cell proliferation	4	142	1.05	0.0284	9606.ENSP00000296545,9606.ENSP00000358997,9606.ENSP00000474412,9606.ENSP00000479889	IL15,IRAK1,CCL5,IRAK4
GO:0010604	Positive regulation of macromolecule metabolic process	19	3533	0.33	0.0299	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000263851,9606.ENSP00000296545,9606.ENSP00000306512,9606.ENSP00000329991,9606.ENSP00000356792,9606.ENSP00000358997,9606.ENSP00000359663,9606.ENSP00000364802,9606.ENSP00000368538,9606.ENSP00000378517,9606.ENSP00000431775,9606.ENSP00000472467,9606.ENSP00000474412,9606.ENSP00000497642	CD74,MIF,IL1RL1,GDF15,CHI3L1,IL7,IL15,CXCL8,IFNL1,XCL1,IRAK1,CD40LG,HSPA1A,TNFRSF4,SPP1,IL32,CXCL17,CCL5,LPL
GO:0002699	Positive regulation of immune effector process	5	264	0.88	0.0315	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000356792,9606.ENSP00000368538,9606.ENSP00000402060	CD74,MIF,XCL1,TNFRSF4,PVR
GO:0007584	Response to nutrient	4	147	1.04	0.0316	9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000378517,9606.ENSP00000497642	VCAM1,IL15,SPP1,LPL
GO:2000833	Positive regulation of steroid hormone secretion	2	12	1.83	0.0319	9606.ENSP00000221515,9606.ENSP00000378517	RETN,SPP1
GO:0007155	Cell adhesion	9	965	0.57	0.0335	9606.ENSP00000161559,9606.ENSP00000263686,9606.ENSP00000294728,9606.ENSP00000326737,9606.ENSP00000359663,9606.ENSP00000378517,9606.ENSP00000402060,9606.ENSP00000431775,9606.ENSP00000474412	CEACAM1,SELP,VCAM1,TNFRSF12A,CD40LG,SPP1,PVR,IL32,CCL5
GO:0044793	Negative regulation by host of viral process	2	13	1.79	0.0355	9606.ENSP00000295927,9606.ENSP00000378118	PTX3,CCL8
GO:0048246	Macrophage chemotaxis	2	13	1.79	0.0355	9606.ENSP00000472467,9606.ENSP00000474412	CXCL17,CCL5
GO:0051345	Positive regulation of hydrolase activity	7	589	0.68	0.0355	9606.ENSP00000225844,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,XCL1,HSPA1A,CCL7,CCL8,CCL5,CCL15
GO:2001236	Regulation of extrinsic apoptotic signaling pathway	4	153	1.02	0.0355	9606.ENSP00000263851,9606.ENSP00000326737,9606.ENSP00000364802,9606.ENSP00000499459	IL7,TNFRSF12A,HSPA1A,IL19
GO:0030101	Natural killer cell activation	3	65	1.27	0.0361	9606.ENSP00000291890,9606.ENSP00000296545,9606.ENSP00000380421	NCR1,IL15,IL15RA
GO:0032757	Positive regulation of interleukin-8 production	3	65	1.27	0.0361	9606.ENSP00000009530,9606.ENSP00000255409,9606.ENSP00000364802	CD74,CHI3L1,HSPA1A
GO:0042531	Positive regulation of tyrosine phosphorylation of STAT protein	3	65	1.27	0.0361	9606.ENSP00000296545,9606.ENSP00000329991,9606.ENSP00000474412	IL15,IFNL1,CCL5
GO:0002683	Negative regulation of immune system process	6	433	0.75	0.0404	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000215754,9606.ENSP00000233954,9606.ENSP00000329991,9606.ENSP00000356792	CD74,CEACAM1,MIF,IL1RL1,IFNL1,XCL1
GO:0007162	Negative regulation of cell adhesion	5	289	0.84	0.0437	9606.ENSP00000009530,9606.ENSP00000161559,9606.ENSP00000314897,9606.ENSP00000329991,9606.ENSP00000356792	CD74,CEACAM1,ANGPT2,IFNL1,XCL1
GO:0043518	Negative regulation of DNA damage response, signal transduction by p53 class mediator	2	15	1.73	0.0442	9606.ENSP00000009530,9606.ENSP00000215754	CD74,MIF
GO:0051336	Regulation of hydrolase activity	9	1011	0.55	0.0442	9606.ENSP00000225844,9606.ENSP00000243924,9606.ENSP00000295927,9606.ENSP00000356792,9606.ENSP00000364802,9606.ENSP00000367832,9606.ENSP00000378118,9606.ENSP00000474412,9606.ENSP00000484078	CCL13,PI3,PTX3,XCL1,HSPA1A,CCL7,CCL8,CCL5,CCL15
GO:0031349	Positive regulation of defense response	5	296	0.83	0.0474	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000402060,9606.ENSP00000474412,9606.ENSP00000497642	IL1RL1,IL15,PVR,CCL5,LPL
GO:0002460	Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4	169	0.98	0.0478	9606.ENSP00000009530,9606.ENSP00000359663,9606.ENSP00000363773,9606.ENSP00000434717	CD74,CD40LG,C1QA,IL18BP
GO:2001242	Regulation of intrinsic apoptotic signaling pathway	4	169	0.98	0.0478	9606.ENSP00000009530,9606.ENSP00000215754,9606.ENSP00000364802,9606.ENSP00000499459	CD74,MIF,HSPA1A,IL19
GO:1901741	Positive regulation of myoblast fusion	2	16	1.7	0.0482	9606.ENSP00000252809,9606.ENSP00000354901	GDF15,CXCL9
GO:1902166	Negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	2	16	1.7	0.0482	9606.ENSP00000009530,9606.ENSP00000215754	CD74,MIF
